-0.13669316	0.29261765	-0.2988923	-0.25792843	-0.011380036	0.21351215	-0.13211818	-0.013131023	0.17557585	-0.09559803	0.03712165	0.051319137	0.015476359	0.11773008	0.007691553	-0.018187487
-0.5131357	-0.013264409	-0.4303189	-0.71490407	0.4592438	-0.079410695	0.02234853	-0.37048507	0.37436232	-0.0458255	-0.21261078	0.010776085	0.30300885	-0.18482262	-0.045374066	0.1266008
0.12716	0.3538439	-0.19999695	-0.040543023	-0.19292036	0.1718376	0.11231187	0.298164	0.2007354	0.103616975	0.018380215	0.029964197	0.10560028	0.22833572	0.31701082	0.018431494
0.10577181	0.18769391	-0.053490553	-0.028897326	-0.21132313	0.2046788	-0.11060233	0.22652976	0.13660802	0.025302757	0.16667679	0.10820558	-0.04368828	0.18997699	0.020434381	-0.00893103
0.0760683	0.3645809	-0.04539929	0.11132193	-0.12077133	0.21774334	-0.32482123	-0.034191187	-0.04005028	-0.25735968	0.14151037	0.017471232	-0.26638025	0.04011282	-0.13711762	-0.08443389
0.43466622	0.4841565	-0.080035664	0.30894738	-0.49058983	0.20024857	0.5502526	0.7192238	0.13560085	0.4693172	0.068224646	0.12777291	0.047523897	0.6559684	0.8534051	0.19718659
-0.17038453	0.07053305	-0.23116043	-0.3063424	0.11479818	0.056211237	-0.073130995	-0.08812163	0.2993889	0.044520617	0.048512656	0.054535635	0.21443139	0.08790083	-0.16632104	-0.052127045
-0.06193914	0.34386116	-0.29646257	-0.057410497	0.07602804	-0.05206751	-0.10572253	0.05418868	-0.105070606	-0.06608155	-0.11756173	-0.10483693	0.0021950975	0.24641788	0.1582316	-0.13977869
0.5014356	0.64083356	0.10579995	0.6182726	-0.47950166	0.35093343	-0.11781983	0.6046683	-0.24197315	-0.1876806	0.2586441	-0.0037990427	-0.58008015	0.5918062	0.50479287	-0.07826268
0.10133197	0.1557866	-0.23705415	-0.14400628	-0.11246339	-0.013620655	0.20619686	0.37827682	0.12805383	0.16671947	-0.10357034	-0.02729479	0.1324258	0.36367238	0.33591118	-0.03921206
-0.28743365	-0.078773014	-0.48736805	-0.4482603	0.2080283	-0.30634823	0.115257084	0.18992926	-0.033869907	0.2030766	-0.37312117	-0.39569458	0.3720386	0.47803223	0.22588684	-0.5251898
-0.12911819	0.6410575	-0.43493277	0.13606903	0.21022947	-0.013617498	-0.48291996	-0.08765688	-0.46485573	-0.5516901	-0.17193237	-0.4538677	-0.38140985	0.31190008	0.22612223	-0.3525648
0.3040942	0.50090665	0.15794002	0.48322517	-0.17111723	0.3533005	-0.504591	-0.0073367003	-0.24447381	-0.49603048	0.33753404	-0.028065026	-0.60276055	0.10739395	-0.174936	-0.22331685
-0.2453508	-0.020200329	-0.1984305	-0.31363505	0.078178875	0.12192759	-0.1422177	-0.21093442	0.30620992	0.023143401	0.07441563	0.14895193	0.047460347	-0.095418625	-0.15689187	0.12718499
-0.332254	-0.25762802	0.11716142	-0.4369379	0.36550984	0.24923582	-0.21258081	-0.48840505	0.3869451	-0.18779925	0.2670787	0.29262877	-0.19993094	-0.52744836	-0.34660488	0.3801925
-0.5840883	0.19697505	-0.40351534	-0.4599846	0.5225803	-0.0067385994	-0.25658312	-0.49943882	0.0314022	-0.43076172	-0.10964815	-0.14364335	-0.1177633	-0.21568513	-0.05057457	0.0387768
-0.33520642	0.19380677	-0.08466468	-0.1445566	0.28947264	0.13559902	-0.3420995	-0.4685461	-0.0434168	-0.4358084	0.061207276	-0.019596513	-0.38900778	-0.3107571	-0.21461335	0.17407054
-0.013420617	-0.09733687	0.090665154	-0.15169877	0.0037874954	0.25654402	-0.03980331	-0.16923474	0.46147683	0.07582311	0.27861637	0.37710106	-0.029934645	-0.24443486	-0.16684277	0.35868135
0.47391066	-0.6383589	0.19501914	-0.15367582	-0.51887023	0.21792644	0.9661066	0.77540594	0.82269263	0.9683625	0.24220948	0.496354	0.6444602	0.5050279	0.7135618	0.39439362
0.09587118	0.08711129	0.05276803	0.071405746	-0.056406412	0.16308194	-0.30502778	-0.057921987	0.054515406	-0.2056214	0.14996031	-0.032270394	-0.18817076	0.13567027	-0.13866568	-0.26570684
0.15679094	0.068322375	-0.1149586	-0.03470849	-0.082120284	0.055584405	-0.22238939	0.16566578	0.02704229	-0.03940826	0.09025644	-0.061116967	0.039989144	0.26839852	-0.014677286	-0.30273178
0.046828855	0.5080091	-0.22648838	0.1693774	-0.081897445	-0.029760385	0.23382798	0.38711256	-0.102383055	0.00037748623	-0.096235745	-0.09088116	-0.05591071	0.28353506	0.48104194	0.1113441
-0.5597079	0.5326485	-0.4293182	-0.3297633	0.49448007	-0.10435524	-0.2500257	-0.40225074	-0.2864452	-0.6260458	-0.3111055	-0.32597947	-0.17945594	-0.03793981	0.14597921	0.050662942
-0.21691014	-0.08709533	-0.40922457	-0.4192204	0.14940004	-0.26928473	0.4604931	0.12047269	0.2602512	0.3014612	-0.3172197	-0.07170271	0.43343133	0.22718821	0.4636241	0.122701816
-0.048507906	-0.0013961056	-0.08052284	-0.21707162	0.03470982	0.028500823	0.23473974	0.025501113	0.2745479	0.12920122	-0.06536608	0.12770244	0.071962245	-0.000415347	0.23819576	0.27012837
0.19719183	0.49933523	-0.13462766	0.3026606	-0.13239165	0.08023583	-0.2870134	0.24967599	-0.33399546	-0.32437655	-0.010977032	-0.26858744	-0.34011263	0.39138225	0.28286135	-0.2829533
0.28106394	0.29208937	0.23159972	0.27139568	-0.26325133	0.38395682	-0.25558254	-0.04474227	0.027713757	-0.18182655	0.35285714	0.19924721	-0.3824747	-0.02155547	-0.07470083	0.07596857
-0.94515616	0.9598756	-0.9403619	-0.7041299	0.9899546	-0.85273284	0.13092019	-0.7686881	-0.93723506	-0.97474974	-0.92149043	-1.0009036	0.064451486	-0.03895598	0.77602726	-0.02943493
-0.10718385	-0.15973167	-0.14850852	-0.3452454	0.12684207	-0.10212456	0.15699628	-0.049019106	0.14494385	0.15781297	-0.13861938	-0.008295584	0.27004588	0.029906372	0.030970532	-0.08695002
-0.13522539	-0.042985115	-0.1679964	-0.29394138	0.05503631	-0.047961466	0.06355047	-0.11802888	0.26883128	0.08535954	-0.013464299	0.05369323	0.11313746	-0.0041335365	0.0007093187	0.062398393
0.08522731	0.474562	-0.04268003	0.28874257	-0.009524339	0.23728721	-0.50964415	-0.15139028	-0.36128193	-0.5325894	0.15739156	-0.17461099	-0.53636295	0.076403715	-0.12398268	-0.22821356
-0.5778369	0.77670836	-0.68006873	-0.118617766	0.5834394	-0.5907144	-0.20412734	-0.25905704	-0.84115225	-0.83175236	-0.66303724	-0.85608375	-0.28952277	0.28003523	0.61902213	-0.42485437
0.0742439	0.42692038	0.29859	0.36995324	-0.024015393	0.6074285	-0.71514374	-0.14389046	-0.2970191	-0.8376506	0.5472358	-0.10475986	-0.7944641	-0.03824828	-0.28039932	-0.37161598
0.081280164	0.4594037	0.03348951	0.30692682	-0.12149838	0.21752404	-0.34881702	-0.08887923	-0.25020918	-0.40742877	0.12452518	-0.046653192	-0.50898665	0.08473146	-0.049348388	-0.12966104
-0.368682	-0.27523437	-0.112827905	-0.44750428	0.35471648	0.093089186	-0.4006576	-0.48513833	0.19504362	-0.29339534	0.11095935	-0.07490044	-0.033278305	-0.22899921	-0.36612156	-0.19669323
0.31267193	0.36994398	-0.09496991	0.31944928	-0.3032456	0.079095855	-0.18177205	0.4497177	-0.20419632	-0.06838784	0.030478887	-0.18931307	-0.11679113	0.55161196	0.25796884	-0.329647
0.1506671	0.12304737	-0.17623451	-0.049596112	-0.13590641	-0.049544275	0.3535365	0.39687493	0.071091674	0.2844501	-0.11784113	-0.0013663371	0.16992484	0.31021518	0.41106477	0.034713507
0.6368576	0.124840066	0.49025103	0.44078895	-0.6673718	0.5717447	0.7238148	0.79247624	0.7309899	0.7766393	0.6202302	0.6516364	-0.21834132	0.21181722	0.41948676	0.62571174
-0.289741	-0.19393393	-0.13409838	-0.35249773	0.25271612	0.04968686	-0.03595529	-0.17753619	0.3445123	0.08586186	0.024183191	0.02109927	0.17234585	-0.091709286	-0.20005293	-0.027129624
0.06692134	0.3222722	-0.014027332	0.06186302	-0.04307102	0.17991264	-0.18233822	-0.03297848	-0.065547526	-0.18393756	0.06510928	0.052226447	-0.29461408	0.011138111	0.10015894	-0.026550187
-0.22274372	-0.23690955	-0.34979817	-0.35353756	0.14662273	-0.18052022	0.08349534	0.13572237	0.20761986	0.18875305	-0.20673218	-0.16419575	0.42318302	0.21805573	0.060037516	-0.20727254
0.04737791	0.0037398878	0.08410123	-0.082281396	-0.13429873	0.23836096	-0.18109004	-0.024166651	0.22686914	-0.021190435	0.20213991	0.2100616	-0.13521697	-0.076047786	-0.2777549	-0.029081114
-0.026688475	0.49004856	-0.123808384	0.11523616	-0.0026444402	0.09796527	0.041874614	0.06248091	-0.072003104	-0.20224893	-0.03741512	0.008467566	-0.3114736	-0.06573333	0.31533983	0.27433252
-0.0991372	-0.05512754	0.029532587	-0.117849	0.12529542	0.15070772	-0.20871937	-0.17424881	0.12213259	-0.16210075	0.12396256	0.083929375	-0.15306188	-0.1555457	-0.25314665	-0.09185796
-0.014441292	0.24556093	0.12263633	0.1289293	0.030248938	0.31387508	-0.40281948	-0.28418782	0.06516725	-0.39576915	0.2838253	0.11888609	-0.4375239	-0.34544802	-0.30356705	0.22654068
-0.102244854	0.58091635	-0.34127444	0.080605865	0.033728585	0.045667887	-0.077337034	0.050619334	-0.25781065	-0.32727292	-0.1573382	-0.20864692	-0.28741473	0.11938695	0.29404494	0.00066765706
-0.15907171	0.072062634	-0.010494196	-0.12337988	0.07184719	0.24925093	-0.13027418	-0.3265474	0.18784502	-0.10740895	0.20087034	0.23516884	-0.21863393	-0.35518217	-0.21666951	0.23799664
0.14444907	0.3160952	0.060991295	0.195723	-0.11996064	0.26212335	-0.38392553	-0.07097226	-0.08166869	-0.3586207	0.18883014	-0.035571862	-0.37034634	0.033819214	-0.19095638	-0.24389353
0.26350662	-0.19126475	-0.45694023	-0.17271264	-0.300258	-0.39443716	0.30888382	0.888596	0.04369753	0.45677796	-0.44919342	-0.4205055	0.5368373	0.8482562	0.5852416	-0.70734596
0.23989816	-0.008341358	-0.053394645	0.020746885	-0.23896678	0.10884257	-0.11739676	0.3960638	0.07758632	0.14054306	0.07170633	0.014931186	0.09629195	0.49775198	0.03519882	-0.3447988
0.1334874	-0.30273572	-0.58956057	-0.36415026	-0.16529767	-0.51285785	0.3926972	0.8521008	0.0034500456	0.57063603	-0.5553096	-0.5415805	0.6780227	0.9809238	0.7036431	-0.8135046
-0.0036728852	-0.022196012	-0.36575046	-0.21016183	-0.072874814	-0.29660356	0.29947096	0.36840835	0.12413005	0.31613076	-0.30880925	-0.1426765	0.42137727	0.39676812	0.46692383	-0.17920713
0.25067878	0.25671655	-0.07842718	0.21191406	-0.32771173	0.012630929	0.009392963	0.46379358	-0.24639055	-0.034181148	0.036197983	-0.14101054	-0.08490192	0.48176488	0.36857376	-0.21991274
0.74429536	0.25047752	0.5973346	0.5467001	-0.76766974	0.65284634	0.4923039	0.6526089	0.6730992	0.61715555	0.69258726	0.6770513	-0.29289907	0.22097187	0.33993825	0.55247664
0.21221192	0.46909183	0.1955965	0.27797163	-0.19455831	0.3573769	-0.25363252	-0.0712802	0.034280628	-0.27042615	0.27745488	0.1715483	-0.6128747	-0.17675206	-0.036148693	0.31523865
-0.11529815	-0.07531169	-0.040656753	-0.1264278	0.10194411	0.12917684	-0.1803037	-0.11103477	0.061457373	-0.10369737	0.042524956	-0.018655445	-0.11165434	-0.073169574	-0.097762205	-0.09544641
0.7511762	0.27287334	0.56716835	0.58267444	-0.8455486	0.6938156	0.65698266	0.7751489	0.67999494	0.73259115	0.62608343	0.69971097	-0.39776164	0.22741903	0.49586973	0.6029011
-0.18500906	-0.09948336	0.028270226	-0.14931732	0.21398595	0.26907772	-0.3043321	-0.3196249	0.22180529	-0.2052716	0.21974783	0.13109891	-0.15913743	-0.200459	-0.29875198	0.010557071
-0.03470687	0.0366949	0.073182955	-0.094534524	-0.0015052082	0.267511	-0.18884796	-0.16447662	0.20200624	-0.17000812	0.20859289	0.18292607	-0.22848107	-0.22553635	-0.14878011	0.13567565
0.076143526	0.04837023	-0.15055536	0.04439046	-0.17652932	-0.070122845	-0.031171415	0.3207257	-0.0031444228	0.11110383	-0.004969871	-0.12798588	0.061597947	0.35499343	0.18626198	-0.22227274
0.25908202	0.27484575	0.16077544	0.24393916	-0.20420957	0.24601418	0.120882384	0.09679494	0.069714546	-0.027967656	0.25970414	0.21241839	-0.3356633	-0.09117281	0.18246809	0.3763215
-0.31684086	0.055045288	-0.5093772	-0.4097818	0.2536222	-0.26456165	0.092223845	0.17539796	-0.02842454	0.13254972	-0.35705522	-0.35564494	0.31080636	0.30822596	0.27354917	-0.27654704
-0.009625298	-0.17259647	0.01750722	-0.14053744	-0.0723288	0.090711854	-0.090515174	0.08099231	0.28597993	0.15184939	0.082940295	0.037666455	0.08519284	0.04131189	-0.14488424	-0.080369614
-0.4153215	-0.21591446	0.3327746	-0.2967921	0.44884765	0.54429203	-0.60685605	-0.76992786	0.40377063	-0.5896494	0.53911555	0.41085294	-0.6248237	-0.6494482	-0.7239799	0.26840055
-0.7868641	0.60192	-0.75842464	-0.5410146	0.74331206	-0.6656203	0.38963985	-0.47911417	-0.636617	-0.5794383	-0.8237976	-0.7482769	0.27994263	0.120224185	0.761578	-0.0959223
-0.19903438	-0.034012005	0.13113806	-0.25230792	0.14788549	0.21627632	-0.17724374	-0.31882933	0.28942195	-0.17426251	0.1875178	0.26480898	-0.175409	-0.30267268	-0.18913396	0.22079031
0.5700716	0.5257332	0.38296017	0.6097703	-0.40852928	0.5213034	-0.68168706	0.11625097	-0.42695084	-0.6487597	0.54523426	-0.20061052	-0.7473566	0.3366655	-0.31886128	-0.5768549
-0.08879268	0.17387277	-0.024283158	-0.053965703	0.12708504	0.20767236	-0.29559514	-0.23516826	-0.04518407	-0.3378793	0.108626604	-0.0060736705	-0.30639067	-0.08573429	-0.15872283	-0.05325881
-0.11025261	0.4407135	-0.22507219	-0.03717182	0.09364234	0.023728866	-0.15755907	-0.041157432	-0.24110968	-0.36207348	-0.11246006	-0.16288519	-0.22532988	0.07192649	0.121147394	-0.088466115
-0.20661595	0.037927438	-0.0078396555	-0.14474879	0.20111932	0.2073756	-0.27388313	-0.37032646	0.100980654	-0.3168512	0.106018856	0.077155985	-0.15770327	-0.25388205	-0.2875219	0.057773992
-0.41368073	0.24486624	-0.053571157	-0.22473748	0.45574722	0.29517996	-0.5021889	-0.49199325	0.0050774687	-0.6059638	0.14405705	-0.0072288164	-0.48981804	-0.39091513	-0.28909963	0.14689608
0.07142032	0.78988177	-0.30377933	0.36837804	-0.04664702	-0.027965857	-0.49887174	0.28998214	-0.7355053	-0.54572666	-0.12729621	-0.5656103	-0.39082524	0.572098	0.37934443	-0.5277141
-0.17662908	-0.35743833	0.21258831	-0.29010028	0.21406752	0.36721575	-0.3758519	-0.38789475	0.4201287	-0.12930365	0.41149837	0.35361165	-0.14670342	-0.21864104	-0.42695445	0.0131430365
-0.14298971	-0.4666294	0.4694362	-0.31166062	0.08775103	0.5700734	-0.3798842	-0.4635685	0.64231366	-0.07699324	0.58974415	0.65848666	-0.3465718	-0.5898052	-0.6331894	0.44708622
0.30116308	-0.29181325	-0.50826794	-0.19144332	-0.4256562	-0.42599475	0.36851385	0.8983885	0.048646882	0.5420245	-0.47879225	-0.4041079	0.5879511	0.8697754	0.6247749	-0.7631027
0.028211718	-0.23133424	-0.09749858	-0.26345772	-0.051359378	0.064790726	0.17011671	0.0753887	0.383157	0.25870943	0.06483025	0.121073976	0.24797168	0.094781585	0.060225267	-0.03502934
0.035263587	-0.008612469	0.14081098	-0.11558421	-0.027240139	0.29251122	-0.15383111	-0.19104573	0.27261046	0.017306473	0.26953876	0.2039196	-0.086160235	-0.14037094	-0.24256359	0.15494391
0.44016054	0.022651872	0.26186973	0.2601688	-0.46147266	0.28965577	0.23651086	0.424289	0.38601276	0.4054011	0.31337023	0.36157203	0.0027066157	0.1646828	0.12215221	0.17211041
-0.4011288	0.2698149	-0.041287497	-0.2007528	0.43215147	0.32055318	-0.6206385	-0.5778952	-0.1022776	-0.6331636	0.20453624	-0.016991941	-0.6582049	-0.34162205	-0.3925363	0.0071159643
0.14039668	0.20623875	-0.074340954	0.14893208	-0.16643119	0.13312091	0.088298246	0.27100143	0.038857445	0.0071761254	0.03956969	0.07352041	-0.122554764	0.15517499	0.20533298	0.054810025
0.23744357	0.29565912	0.03322343	0.15154144	-0.2899206	0.18090336	0.22991951	0.3672719	0.14325313	0.1932565	0.08659656	0.15167972	-0.027758624	0.13342072	0.36628088	0.1796099
0.49564576	0.63491094	0.03591541	0.6637674	-0.4391053	0.27452865	-0.62615275	0.40911698	-0.5359153	-0.60555077	0.19367506	-0.38968074	-0.67193145	0.5076314	0.09325488	-0.44363108
0.79638875	0.22714473	0.70780736	0.5674649	-0.80109787	0.7752484	0.40890816	0.6018464	0.69921154	0.6333172	0.8670161	0.86189765	-0.5396729	0.008905232	0.14860514	0.68549293
-0.05132439	-0.23762888	-0.18462709	-0.17654565	-0.029180767	-0.013838522	-0.0939962	0.053249698	0.1418714	0.070057206	0.012954952	-0.093636125	0.20794424	0.20246448	-0.11280714	-0.3183555
0.25825992	0.31074765	0.14788875	0.31449136	-0.2760447	0.35784543	-0.17984354	0.09363567	0.08985287	-0.16382723	0.30694276	0.22003469	-0.44139776	-0.017173493	-0.07494015	0.070142984
0.5783345	-0.15077217	0.388231	0.26712722	-0.57952356	0.43498814	0.6582867	0.6654826	0.64258903	0.74505746	0.46475247	0.59423417	0.11568143	0.20026381	0.36601692	0.45212847
-0.17208034	-0.6376953	-0.4133855	-0.59326255	0.16227001	-0.40277076	0.4127926	0.36707416	0.3700208	0.6437373	-0.43999186	-0.22243682	0.76728845	0.37652373	0.25116393	-0.35652825
-0.15164806	0.23278484	-0.2651251	-0.10173402	0.13986316	-0.13731231	-0.10445056	-0.055496227	-0.123568185	-0.13429888	-0.19079295	-0.15911275	-0.013627287	0.15377806	0.10998065	-0.16811159
-0.027401298	-0.36383888	-0.1324612	-0.37504756	-0.062310025	-0.13496128	0.4329795	0.23077223	0.42513648	0.43708837	-0.06953495	0.045288257	0.4715392	0.14252296	0.22792418	0.03286328
0.5262541	0.6802656	-0.17261861	0.63933676	-0.37470394	0.050955705	-0.7310357	0.5811123	-0.7291669	-0.6872605	0.02268878	-0.6852695	-0.578675	0.84596676	0.1808226	-0.8392081
0.11682462	0.21849631	0.13373789	0.14620061	-0.047008187	0.2989842	-0.3126777	-0.052320156	0.026378153	-0.20347103	0.29050338	0.10990751	-0.3503835	-0.07386887	-0.21059881	-7.43538e-05
0.028122773	-0.047932833	-0.024670688	-0.18394226	-0.13089025	0.07020496	-0.02285176	0.071517855	0.21884145	0.17651677	0.103180684	0.16217178	0.101816036	0.06235122	-0.051263575	-0.016542243
